interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
414,"[32.29089103996029, 45.55665267835102, 40.4506237974055, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[760.9816372485877, 1962.1725557614675, 2138.308283086843, 0, 0, 0]","[3268.0183627514125, 6139.827444238533, 13972.691716913158, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1301, 3691, 6517, 0, 0, 0]","[(145.83879999999996, 0.00046666666666666666, 0.0014), (441.9297333333333, 0.0, 0.0037999999999999996), (419.42926666666665, 0.5329333333333334, 0.44306666666666655), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4149.1612000000005, 1859.9995333333334, 999.9986), (16738.070266666666, 1800.0, 1524.9962), (33940.570733333334, 1882.1670666666666, 1333.3069333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0705, 0.025627777777777777), (5, 0.003833333333333334, 0.003044444444444444), (6, 0.0008666666666666667, 0.01819444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.0295, 10.084372222222221), (16100, 51.89616666666667, 6.186955555555555), (32206, 58.199133333333336, 11.621805555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
415,"[29.486224869694716, 44.359417427795606, 24.945689280615728, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[1182.9542949579022, 985.890464655895, 3563.4050718208246, 0, 0, 0]","[2846.045705042098, 7116.109535344105, 12547.594928179176, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1188, 3594, 4019, 0, 0, 0]","[(408.2445999999999, 0.5272666666666668, 0.15893333333333334), (419.86586666666665, 0.00046666666666666666, 0.0030666666666666668), (1267.3782, 0.0002, 0.0012666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3886.7554, 1859.4727333333333, 999.8410666666666), (16760.134133333333, 1799.9995333333334, 1524.9969333333333), (33092.6218, 1882.6998, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 1.666666666666667e-05, 0.004633333333333332), (7, 0.0, 0.00018333333333333334), (4, 1.666666666666667e-05, 0.0003166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.105366666666667), (16098, 51.900000000000006, 6.189816666666666), (32208, 58.199983333333336, 11.639683333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
416,"[42.74013402829486, 12.330288817575907, 52.380361243870645, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[504.76756128125, 990.5591034098386, 6638.389669286552, 0, 0, 0]","[3524.23243871875, 7111.440896590161, 9472.610330713447, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1722, 999, 8439, 0, 0, 0]","[(497.7226, 0.09273333333333333, 0.0348), (14.67993333333333, 0.0006, 0.0004), (1277.9512000000002, 0.004666666666666667, 0.0010666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3797.2774, 1859.9072666666666, 999.9652), (17165.320066666667, 1799.9994, 1524.9996), (33082.0488, 1882.6953333333333, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.08546111111111111), (3, 0.0, 0.0001388888888888889), (8, 0.0, 0.0013444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.024538888888888), (16102, 51.900000000000006, 6.189861111111111), (32204, 58.2, 11.638655555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
417,"[34.79771655497642, 24.47543816341644, 52.380361243870645, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[796.6011651690972, 559.2500165593077, 1588.9591415005873, 0, 0, 0]","[3232.398834830903, 7542.749983440693, 14522.040858499413, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1402, 1983, 8439, 0, 0, 0]","[(372.59299999999996, 0.09133333333333334, 0.025799999999999997), (88.08019999999999, 0.0098, 0.0118), (1071.9052666666666, 0.004666666666666667, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3922.407, 1859.9086666666667, 999.9742), (17091.9198, 1799.9902, 1524.9882), (33288.09473333333, 1882.6953333333333, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.07911666666666667), (6, 1.666666666666667e-05, 0.0006222222222222223), (8, 0.0, 0.0012611111111111109), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.030883333333334), (16099, 51.89998333333334, 6.189377777777778), (32204, 58.2, 11.638738888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
418,"[46.28940183668404, 12.132806714391508, 24.554652101048973, 0.0, 0.0, 0.0]","[4, 1, 2, 0, 0, 0]","[463.43512885869814, 983.9700804154276, 1290.4391462452068, 0, 0, 0]","[3565.564871141302, 7118.029919584573, 14820.560853754792, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1865, 983, 3956, 0, 0, 0]","[(410.341, 0.0926, 0.035466666666666674), (109.0518, 0.008866666666666667, 0.011066666666666664), (1367.2548000000002, 0.0, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3884.659, 1859.9074, 999.9645333333333), (17070.9482, 1799.9911333333334, 1524.9889333333333), (32992.7452, 1882.7, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0004166666666666667, 0.07506111111111112), (3, 1.666666666666667e-05, 0.00032777777777777775), (3, 0.0, 0.00016666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09958333333333, 10.034938888888888), (16102, 51.89998333333334, 6.189672222222222), (32209, 58.2, 11.639833333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
419,"[27.699180938198065, 51.69094050851641, 10.942834088510956, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[727.9739724858421, 2627.920096092994, 1313.5662230264002, 0, 0, 0]","[3301.026027514158, 5474.079903907006, 14797.4337769736, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1116, 4188, 1763, 0, 0, 0]","[(125.1288, 0.0, 0.0), (202.11173333333335, 0.013533333333333335, 0.010866666666666667), (1146.443, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4169.8712, 1860.0, 1000.0), (16977.888266666665, 1799.9864666666667, 1524.9891333333333), (33213.557, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0008222222222222222), (9, 0.0, 0.0020555555555555557), (1, 0.04548333333333333, 0.016088888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109177777777777), (16096, 51.900000000000006, 6.187944444444444), (32211, 58.154516666666666, 11.62391111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
420,"[43.6584760486473, 39.54579116267588, 21.500837936813358, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[921.8646070953534, 2761.7743619125677, 1397.7390594094966, 0, 0, 0]","[3107.1353929046463, 5340.225638087432, 14713.260940590504, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1759, 3204, 3464, 0, 0, 0]","[(113.55066666666666, 0.00046666666666666666, 0.0027333333333333333), (66.36486666666667, 0.0046, 0.0), (1286.253, 0.0002666666666666667, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4181.449333333333, 1859.9995333333334, 999.9972666666666), (17113.635133333333, 1799.9954, 1525.0), (33073.747, 1882.6997333333334, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0004666666666666667, 0.34825), (6, 0.0, 0.0016055555555555554), (3, 0.0, 9.444444444444444e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09953333333333, 9.76175), (16099, 51.900000000000006, 6.188394444444444), (32209, 58.2, 11.639905555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
421,"[48.895507570116656, 51.65391261416934, 10.5517969089442, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1042.14078867669, 2160.754502404451, 1700.3789519328436, 0, 0, 0]","[2986.85921132331, 5941.245497595549, 14410.621048067156, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1970, 4185, 1700, 0, 0, 0]","[(49.8502, 0.003, 0.0003333333333333333), (62.345000000000006, 0.0044666666666666665, 0.0), (1.398, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4245.1498, 1859.997, 999.9996666666667), (17117.655, 1799.9955333333332, 1525.0), (34358.602, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 1.666666666666667e-05, 0.0002777777777777777), (9, 0.0, 0.001966666666666667), (2, 0.0, 5.555555555555555e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09998333333333, 10.109722222222222), (16096, 51.900000000000006, 6.188033333333333), (32210, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
422,"[47.92752544055597, 47.03776845223402, 31.798150332071256, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1026.1637408166089, 2287.9725314898837, 2652.7768367315402, 0, 0, 0]","[3002.836259183391, 5814.027468510116, 13458.22316326846, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1931, 3811, 5123, 0, 0, 0]","[(75.49553333333334, 0.0, 0.0), (59.15553333333334, 0.004733333333333333, 6.666666666666668e-05), (1156.2291333333333, 0.0005333333333333334, 0.001066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4219.504466666666, 1860.0, 1000.0), (17120.844466666666, 1799.9952666666666, 1524.9999333333333), (33203.770866666666, 1882.6994666666667, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.00017222222222222224), (7, 0.0, 0.001983333333333333), (6, 0.0032, 0.0013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109827777777777), (16098, 51.900000000000006, 6.188016666666666), (32206, 58.1968, 11.638666666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
423,"[48.796227351700175, 40.45914588990372, 32.26987772329464, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[768.1277462811212, 1289.0735393722225, 3167.3369113252184, 0, 0, 0]","[3260.8722537188787, 6812.9264606277775, 12943.66308867478, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1966, 3278, 5199, 0, 0, 0]","[(149.5951333333333, 0.00013333333333333334, 0.0012666666666666668), (116.04160000000002, 0.0056, 0.0019333333333333333), (1055.5656666666666, 0.004666666666666667, 0.0007999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4145.404866666667, 1859.9998666666668, 999.9987333333333), (17063.9584, 1799.9944, 1524.9980666666668), (33304.43433333333, 1882.6953333333333, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.05158333333333333, 0.018883333333333335), (6, 0.0, 0.0015833333333333333), (7, 0.0, 0.0013555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04841666666665, 10.091116666666666), (16099, 51.900000000000006, 6.188416666666666), (32205, 58.2, 11.638644444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
424,"[42.56639364606602, 41.64403850901012, 31.92849605859351, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1518.6560295623672, 1666.644889875458, 2348.642355385028, 0, 0, 0]","[2510.343970437633, 6435.355110124542, 13762.357644614971, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1715, 3374, 5144, 0, 0, 0]","[(83.885, 0.00020000000000000004, 0.0011333333333333334), (1322.6035333333334, 0.0061333333333333335, 0.0023333333333333335), (2355.7998666666667, 0.005, 0.0014666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4211.115, 1859.9998, 999.9988666666667), (15857.396466666667, 1799.9938666666667, 1524.9976666666666), (32004.200133333332, 1882.695, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0006666666666666665), (4, 0.0, 0.0012444444444444445), (7, 0.0, 0.0013166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109333333333332), (16101, 51.900000000000006, 6.188755555555555), (32205, 58.2, 11.638683333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
425,"[58.45122859270291, 23.22883238706492, 34.6781701942772, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[1570.6261520189173, 944.4846645042269, 3360.441277250694, 0, 0, 0]","[2458.3738479810827, 7157.515335495773, 12750.558722749305, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2355, 1882, 5587, 0, 0, 0]","[(112.89593333333332, 0.004933333333333333, 0.0015999999999999999), (1303.0297333333333, 0.0009333333333333332, 0.002266666666666667), (1180.6958666666667, 0.004599999999999999, 0.0009999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4182.104066666667, 1859.9950666666666, 999.9984), (15876.970266666667, 1799.9990666666667, 1524.9977333333334), (33179.30413333333, 1882.6954, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001688888888888889), (2, 1.666666666666667e-05, 0.0002111111111111111), (5, 0.0, 0.002816666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10831111111111), (16103, 51.89998333333334, 6.189788888888889), (32207, 58.2, 11.637183333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
426,"[53.16455696202531, 23.488027647494448, 55.04313822853951, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[1321.7388421703388, 708.4974841067566, 4321.0051814611015, 0, 0, 0]","[2707.261157829661, 7393.502515893243, 11789.994818538898, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2142, 1903, 8868, 0, 0, 0]","[(189.44166666666666, 0.0158, 0.01313333333333333), (1231.7261999999998, 0.003, 0.026800000000000004), (1220.5418, 0.006733333333333333, 0.009066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4105.558333333333, 1859.9842, 999.9868666666666), (15948.2738, 1799.997, 1524.9732), (33139.4582, 1882.6932666666667, 1333.7409333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.002327777777777778), (4, 0.09861666666666666, 0.02821111111111111), (4, 0.0, 0.002333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107672222222222), (16101, 51.80138333333334, 6.161788888888888), (32208, 58.2, 11.637666666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
427,"[47.08364358401588, 24.586521846457664, 55.12382844019614, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[714.1071370686462, 1253.6585547541886, 5728.762463213225, 0, 0, 0]","[3314.8928629313536, 6848.341445245811, 10382.237536786775, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1897, 1992, 8881, 0, 0, 0]","[(120.541, 0.014866666666666667, 0.010266666666666665), (252.35626666666664, 0.002333333333333333, 0.014199999999999999), (152.39280000000002, 0.009333333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4174.459, 1859.9851333333334, 999.9897333333333), (16927.643733333334, 1799.9976666666666, 1524.9858), (34207.6072, 1882.6906666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0022722222222222224), (6, 0.06325, 0.013305555555555553), (6, 0.0, 0.0033222222222222225), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107727777777777), (16099, 51.83675000000001, 6.176694444444444), (32206, 58.2, 11.636677777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
428,"[31.27326880119136, 47.85238212786966, 66.19080131587114, 0.0, 0.0, 0.0]","[3, 4, 3, 0, 0, 0]","[848.370570883686, 1476.3741479038524, 0, 0, 0, 0]","[3180.629429116314, 6625.625852096147, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1260, 3877, 10664, 0, 0, 0]","[(68.112, 0.014199999999999999, 0.012666666666666666), (386.5734, 0.08259999999999999, 0.085), (166.3736, 0.009333333333333332, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4226.888, 1859.9858, 999.9873333333334), (16793.4266, 1799.9174, 1524.915), (34193.6264, 1882.6906666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 1.666666666666667e-05, 0.0010833333333333333), (10, 0.09151666666666668, 0.012355555555555555), (6, 0.0, 0.003311111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.108916666666666), (16095, 51.80848333333334, 6.177644444444444), (32206, 58.2, 11.636688888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]"
429,"[38.049143708116155, 37.04023697852382, 55.07417292533052, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1050.8500844159869, 2785.9362867098607, 1824.2425498830883, 0, 0, 0]","[2978.149915584013, 5316.063713290139, 14286.757450116911, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1533, 3001, 8873, 0, 0, 0]","[(50.85446666666666, 0.004933333333333333, 0.0020666666666666667), (167.77146666666664, 0.0856, 0.07533333333333334), (1322.2538, 0.0006666666666666668, 0.0012000000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4244.145533333333, 1859.9950666666666, 999.9979333333333), (17012.228533333335, 1799.9144, 1524.9246666666666), (33037.7462, 1882.6993333333335, 1333.7488), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0008222222222222223), (7, 0.0, 0.00019999999999999998), (6, 0.05876666666666666, 0.02795555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109177777777777), (16098, 51.900000000000006, 6.189799999999999), (32206, 58.14123333333334, 11.612044444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]"
430,"[44.13005708612559, 46.95137003209084, 65.49562410775248, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1773.0805953467504, 563.2678341234054, 1392.7419302419803, 0, 0, 0]","[2255.9194046532493, 7538.732165876595, 14718.25806975802, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1778, 3804, 10552, 0, 0, 0]","[(93.67146666666667, 0.005066666666666667, 0.0021333333333333334), (426.41980000000007, 0.08700000000000002, 0.0766), (1160.4233333333332, 0.00013333333333333334, 0.0007999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4201.328533333333, 1859.9949333333334, 999.9978666666667), (16753.5802, 1799.913, 1524.9234), (33199.57666666667, 1882.6998666666668, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0014777777777777777), (10, 0.0, 0.0015833333333333333), (6, 0.01295, 0.007727777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108522222222222), (16095, 51.900000000000006, 6.188416666666666), (32206, 58.187050000000006, 11.632272222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 3, 0, 0, 0]"
431,"[59.27029039463887, 13.774376697111823, 86.7171497734467, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[993.670633919236, 0, 4983.460816193072, 0, 0, 0]","[3035.329366080764, 8102, 11127.539183806928, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2388, 1116, 13971, 0, 0, 0]","[(273.1524, 0.005266666666666666, 0.002), (0.0, 0.0, 0.001), (2477.4342666666666, 0.023266666666666665, 0.007533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021.8476, 1859.9947333333334, 999.998), (17180.0, 1800.0, 1524.999), (31882.565733333333, 1882.6767333333335, 1333.7424666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0077555555555555555), (3, 0.0, 1.1111111111111112e-05), (6, 0.11005, 0.05211111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.102244444444445), (16102, 51.900000000000006, 6.189988888888888), (32206, 58.08995, 11.587888888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 3, 0, 0, 0]"
432,"[47.08364358401588, 26.869908664527276, 50.53069331512631, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1287.3724918279418, 2130.582371196647, 5255.537602996569, 0, 0, 0]","[2741.6275081720582, 5971.417628803353, 10855.46239700343, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1897, 2177, 8141, 0, 0, 0]","[(219.5880666666667, 0.0012, 0.001), (61.516000000000005, 0.0046, 0.0005333333333333334), (2545.2425333333335, 0.02726666666666667, 0.0104), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4075.4119333333333, 1859.9988, 999.999), (17118.484, 1799.9954, 1524.9994666666666), (31814.757466666666, 1882.6727333333333, 1333.7396), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.04794444444444444), (4, 0.0, 0.0017499999999999998), (4, 0.00315, 0.002938888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.062055555555554), (16101, 51.900000000000006, 6.188249999999999), (32208, 58.196850000000005, 11.63706111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
433,"[49.168528170761974, 42.24882745001234, 39.58165228725715, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[995.1136898884572, 1057.0143914888952, 1313.5662230264002, 0, 0, 0]","[3033.886310111543, 7044.985608511105, 14797.4337769736, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1981, 3423, 6377, 0, 0, 0]","[(51.6408, 0.0009333333333333332, 0.001), (235.92873333333335, 0.004666666666666667, 0.0004000000000000001), (1339.3804, 0.03153333333333333, 0.009733333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4243.3592, 1859.9990666666667, 999.999), (16944.071266666666, 1799.9953333333333, 1524.9996), (33020.6196, 1882.6684666666667, 1333.7402666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0007777777777777777), (7, 0.0, 0.0059055555555555545), (3, 0.05113333333333333, 0.04186111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109222222222222), (16098, 51.900000000000006, 6.184094444444444), (32209, 58.14886666666667, 11.598138888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
434,"[49.292628443782576, 26.32683288077018, 41.27614673204643, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1281.5882193666516, 1076.7326721057477, 4436.800881840851, 0, 0, 0]","[2747.4117806333484, 7025.267327894252, 11674.19911815915, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1986, 2133, 6650, 0, 0, 0]","[(3541.8264666666655, 0.002266666666666667, 0.0018), (1286.2524, 0.0008, 0.0017333333333333337), (1542.1052, 0.019533333333333333, 0.024333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(753.1735333333345, 1859.9977333333334, 999.9982), (15893.7476, 1799.9992, 1524.9982666666667), (32817.8948, 1882.6804666666667, 1333.7256666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0002666666666666667), (4, 0.0, 0.0008611111111111111), (6, 0.0, 0.000761111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109733333333333), (16101, 51.900000000000006, 6.1891388888888885), (32206, 58.2, 11.639238888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
